0.07 , 1.73 , 4.87 , 8.63
0.14 , 2.83 , 5.0200000000000005 , 7.930000000000001
0.21 , 2.5100000000000002 , 5.1000000000000005 , 8.790000000000001
0.28 , 4.63 , 5.42 , 8.01
0.35000000000000003 , 3.45 , 3.37 , 8.950000000000001
0.42 , 2.83 , 3.22 , 8.01
0.49 , 3.3000000000000003 , 3.45 , 7.8500000000000005
0.56 , 3.61 , 4.0 , 5.8100000000000005
0.63 , 3.77 , 3.77 , 7.0600000000000005
0.7000000000000001 , 3.45 , 3.3000000000000003 , 5.89
0.77 , 2.67 , 1.96 , 6.75
0.84 , 2.35 , 0.71 , 7.46
0.91 , 4.32 , -0.16 , 9.89
0.98 , 6.28 , -0.47000000000000003 , 12.16
1.05 , 11.620000000000001 , 0.55 , 12.09
1.12 , 14.05 , 0.55 , 10.59
1.19 , 14.44 , 0.31 , 7.61
1.26 , 13.26 , -0.24 , 5.1000000000000005
1.33 , 11.22 , -0.08 , 2.12
1.4000000000000001 , 10.36 , 0.9400000000000001 , -0.24
1.474 , 8.71 , 2.43 , -0.63
1.54 , 7.53 , 3.22 , -1.26
1.61 , 4.32 , 3.69 , -1.8800000000000001
1.68 , 2.5100000000000002 , 4.39 , -1.8800000000000001
1.75 , 0.16 , 4.55 , -0.55
1.82 , -0.47000000000000003 , 3.77 , 1.1
1.8900000000000001 , -0.31 , 2.98 , 3.3000000000000003
1.96 , 1.18 , 1.96 , 7.3
2.0300000000000002 , 3.06 , 0.63 , 11.3
2.1 , 6.36 , -0.55 , 16.25
2.17 , 7.38 , -1.41 , 17.42
2.24 , 10.91 , -1.57 , 14.13
2.31 , 13.81 , -1.41 , 11.85
2.38 , 15.15 , -1.18 , 9.97
2.45 , 14.75 , -0.47000000000000003 , 5.8100000000000005
2.52 , 12.24 , 0.24 , 3.37
2.591 , 10.99 , 1.41 , 2.5100000000000002
2.661 , 9.81 , 2.2 , 2.2
2.73 , 8.32 , 3.22 , 1.41
2.8000000000000003 , 5.57 , 3.85 , 0.71
2.87 , 2.35 , 4.79 , 0.24
2.94 , 0.78 , 4.63 , -0.08
3.0100000000000002 , -0.63 , 4.0 , 0.0
3.08 , -0.55 , 4.08 , 1.02
3.1510000000000002 , -0.31 , 3.22 , 5.18
3.22 , 1.6500000000000001 , 2.35 , 8.08
3.29 , 2.2800000000000002 , 1.02 , 13.5
3.361 , 3.69 , -1.02 , 14.75
3.43 , 6.98 , -1.96 , 14.83
3.5 , 8.950000000000001 , -2.12 , 12.56
3.571 , 11.77 , -1.8800000000000001 , 12.870000000000001
3.64 , 13.42 , -1.73 , 11.620000000000001
3.71 , 14.13 , -1.26 , 8.01
3.7800000000000002 , 12.09 , -0.16 , 4.87
3.851 , 10.52 , 1.41 , 3.92
3.92 , 9.1 , 2.35 , 2.9
3.99 , 6.98 , 3.3000000000000003 , 3.14
4.0600000000000005 , 6.04 , 4.47 , 2.35
4.13 , 3.14 , 4.79 , 2.2800000000000002
4.2 , 1.02 , 5.1000000000000005 , 1.02
4.2700000000000005 , -1.57 , 4.24 , 1.26
4.34 , -0.63 , 4.47 , 1.33
4.41 , 0.39 , 3.77 , 3.5300000000000002
4.48 , 1.8800000000000001 , 3.69 , 7.3
4.55 , 1.33 , 1.8800000000000001 , 10.200000000000001
4.62 , 3.61 , 0.39 , 12.09
4.69 , 6.04 , -0.63 , 13.58
4.76 , 8.55 , -1.02 , 13.58
4.83 , 10.200000000000001 , -1.1 , 13.89
4.9 , 11.14 , -1.02 , 12.48
4.971 , 12.4 , -1.6500000000000001 , 11.540000000000001
5.04 , 13.81 , -1.26 , 8.16
5.11 , 11.07 , -0.31 , 4.47
5.18 , 8.55 , 1.33 , 3.69
5.25 , 7.46 , 2.75 , 2.75
5.32 , 5.8100000000000005 , 3.85 , 2.35
5.39 , 4.24 , 4.87 , 2.04
5.46 , 3.92 , 5.49 , 2.2800000000000002
5.53 , 2.43 , 5.96 , 1.73
5.6000000000000005 , 0.71 , 5.18 , 1.81
5.67 , -0.39 , 4.32 , 2.59
5.74 , -0.55 , 3.92 , 4.39
5.8100000000000005 , 0.71 , 3.45 , 6.04
5.88 , 1.96 , 2.59 , 7.7700000000000005
5.95 , 2.98 , 1.57 , 11.38
